timestamp,setup_id,setup_active,symbol,price,direction,score,trend_score,structure_score,entry_score,rr_score,distance_to_entry_zone,distance_penalty,raw_signal,raw_confidence,final_signal,final_confidence,signal,confidence,entry,stop_loss,take_profit,rr,reason,comment,notify,timeframe,atr_1h,atr_4h,atr_1d,price_position_1h,price_position_4h,price_position_1d,trend_ema_1h,trend_ema_4h,trend_ema_1d,trend_macd_1h,trend_macd_4h,trend_macd_1d
2026-06-24T20:46:39.835389+00:00,,,SOL/USDT,67.58,SHORT,100,40,25,20,15,0.0,0,SHORT,100%,HIGH PRIORITY,100%,HIGH PRIORITY,100%,67.58,69.09270448228892,64.55459103542215,2.0,сетап полностью сформирован.,"Комментарий: 1h: RSI=43.83, MACD=bearish; 4h: RSI=37.55, MACD=bearish; 1d: RSI=39.37, MACD=bullish.",YES,multi,1.0084696548592784,1.647117298942135,3.9810982280008806,50.0,27.864077669902926,46.775203506574826,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T21:01:41.128071+00:00,,,BTC/USDT,60925.6,SHORT,100,40,25,20,15,0.0,0,SHORT,100%,HIGH PRIORITY,100%,HIGH PRIORITY,100%,60925.6,61776.76602688956,59223.26794622087,2.0,сетап полностью сформирован.,"Комментарий: 1h: RSI=42.06, MACD=bearish; 4h: RSI=34.72, MACD=bearish; 1d: RSI=33.00, MACD=bullish.",YES,multi,567.4440179263748,977.1601297776531,2274.206664623244,44.11117292760212,27.922486087049897,22.210163042815534,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T21:01:42.030505+00:00,,,ETH/USDT,1613.09,SHORT,100,40,25,20,15,0.0,0,SHORT,100%,HIGH PRIORITY,100%,HIGH PRIORITY,100%,1613.09,1643.9873088631252,1551.2953822737493,2.0,сетап полностью сформирован.,"Комментарий: 1h: RSI=41.07, MACD=bearish; 4h: RSI=33.93, MACD=bearish; 1d: RSI=33.34, MACD=bullish.",YES,multi,20.598205908750142,34.56005734269272,84.12824015496501,43.148833238474595,26.66285664043604,31.260699260118958,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T21:01:42.951106+00:00,,,SOL/USDT,67.65,SHORT,75,40,0,20,15,0.0,0,SHORT,75%,WATCH,75%,WATCH,75%,67.65,69.09804698143975,64.75390603712052,2.0,структура рынка не совпадает с направлением тренда.,"Комментарий: 1h: RSI=44.34, MACD=bearish; 4h: RSI=37.88, MACD=bearish; 1d: RSI=39.46, MACD=bullish.",NO,multi,0.9653646542931604,1.6721172989421356,3.9810982280008806,51.21951219512207,28.446601941747605,47.15090795241078,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T21:05:35.333983+00:00,BTC_SHORT,YES,BTC/USDT,60764.8,SHORT,85,40,25,20,15,0.0,0,SHORT,85%,SETUP,85%,SETUP,85%,60764.8,61636.75174117528,59020.89651764945,2.0,сетап полностью сформирован. Конфликт с дневным MACD.,"Комментарий: 1h: RSI=40.67, MACD=bearish; 4h: RSI=33.17, MACD=bearish; 1d: RSI=32.66, MACD=bullish.",YES,multi,581.3011607835176,977.1601297776531,2274.206664623244,40.22157180522976,25.492510770079928,20.27730692779535,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T21:05:36.331338+00:00,ETH_SHORT,YES,ETH/USDT,1610.04,SHORT,85,40,25,20,15,0.0,0,SHORT,85%,SETUP,85%,SETUP,85%,1610.04,1641.4655231488396,1547.1889537023208,2.0,сетап полностью сформирован. Конфликт с дневным MACD.,"Комментарий: 1h: RSI=40.31, MACD=bearish; 4h: RSI=33.07, MACD=bearish; 1d: RSI=33.12, MACD=bullish.",YES,multi,20.950348765893004,34.56005734269272,84.12824015496501,40.9789413773477,25.322020486217923,30.23937327723778,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T21:05:37.588431+00:00,SOL_SHORT,YES,SOL/USDT,67.43,SHORT,85,40,25,20,15,0.0,0,SHORT,85%,SETUP,85%,SETUP,85%,67.43,68.9026898385826,64.48462032283481,2.0,сетап полностью сформирован. Конфликт с дневным MACD.,"Комментарий: 1h: RSI=43.08, MACD=bearish; 4h: RSI=36.73, MACD=bearish; 1d: RSI=39.14, MACD=bullish.",YES,multi,0.9817932257217322,1.6721172989421356,3.9810982280008806,47.38675958188169,26.40776699029136,45.83594239198502,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T21:06:54.646819+00:00,BTC_SHORT,YES,BTC/USDT,60741.4,SHORT,65,40,25,0,15,0.3444522386976132,0,SHORT,65%,WATCH,65%,WATCH,65%,60741.4,61613.37316974671,58997.45366050659,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа. Конфликт с дневным MACD.","Комментарий: 1h: RSI=40.48, MACD=bearish; 4h: RSI=32.94, MACD=bearish; 1d: RSI=32.61, MACD=bullish.",NO,multi,581.3154464978031,977.1601297776531,2274.206664623244,39.65554776130239,25.133763625492545,19.99195151396901,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T21:06:55.849089+00:00,ETH_SHORT,YES,ETH/USDT,1609.35,SHORT,85,40,25,20,15,0.0,0,SHORT,85%,SETUP,85%,SETUP,85%,1609.35,1640.7755231488395,1546.4989537023207,2.0,сетап полностью сформирован. Конфликт с дневным MACD. Сетап уже активен.,"Комментарий: 1h: RSI=40.14, MACD=bearish; 4h: RSI=32.87, MACD=bearish; 1d: RSI=33.11, MACD=bullish.",NO,multi,20.950348765893004,34.56005734269272,84.12824015496501,40.488047808764854,25.018683782476742,30.175540403307693,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T21:06:56.978792+00:00,SOL_SHORT,YES,SOL/USDT,67.36,SHORT,85,40,25,20,15,0.0,0,SHORT,85%,SETUP,85%,SETUP,85%,67.36,68.83804698143975,64.4039060371205,2.0,сетап полностью сформирован. Конфликт с дневным MACD. Сетап уже активен.,"Комментарий: 1h: RSI=42.69, MACD=bearish; 4h: RSI=36.33, MACD=bearish; 1d: RSI=39.03, MACD=bullish.",NO,multi,0.9853646542931606,1.6721172989421356,3.9810982280008806,46.167247386759605,25.728155339805852,45.397620538509706,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T21:07:26.174959+00:00,BTC_SHORT,YES,BTC/USDT,60724.1,SHORT,65,40,25,0,15,0.7629230062166101,0,SHORT,65%,WATCH,65%,WATCH,65%,60724.1,61596.855312603846,58978.589374792304,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа. Конфликт с дневным MACD.","Комментарий: 1h: RSI=40.34, MACD=bearish; 4h: RSI=32.76, MACD=bearish; 1d: RSI=32.58, MACD=bullish.",NO,multi,581.836875069232,977.1601297776531,2274.206664623244,39.23707699378339,24.86853603569073,19.78098362255037,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T21:07:27.105442+00:00,ETH_SHORT,YES,ETH/USDT,1608.13,SHORT,65,40,25,0,15,0.3799089356857692,0,SHORT,65%,WATCH,65%,WATCH,65%,1608.13,1639.5555231488397,1545.278953702321,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа. Конфликт с дневным MACD.","Комментарий: 1h: RSI=39.84, MACD=bearish; 4h: RSI=32.52, MACD=bearish; 1d: RSI=33.05, MACD=bullish.",NO,multi,20.950348765893004,34.56005734269272,84.12824015496501,39.62009106431423,24.482349320789577,29.87958798781372,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T21:07:27.934713+00:00,SOL_SHORT,YES,SOL/USDT,67.3,SHORT,85,40,25,20,15,0.0,0,SHORT,85%,SETUP,85%,SETUP,85%,67.3,68.78447555286832,64.33104889426336,2.0,сетап полностью сформирован. Конфликт с дневным MACD. Сетап уже активен.,"Комментарий: 1h: RSI=42.36, MACD=bearish; 4h: RSI=35.99, MACD=bearish; 1d: RSI=38.94, MACD=bullish.",NO,multi,0.989650368578875,1.6721172989421356,3.9810982280008806,45.121951219512184,25.145631067961173,45.021916092673756,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T21:09:41.020110+00:00,BTC_SHORT,YES,BTC/USDT,60772.0,SHORT,85,40,25,20,15,0.0,0,SHORT,85%,SETUP,85%,SETUP,85%,60772.0,61644.75531260385,59026.489374792305,2.0,сетап полностью сформирован. Конфликт с дневным MACD. Сетап уже активен.,"Комментарий: 1h: RSI=40.73, MACD=bearish; 4h: RSI=33.24, MACD=bearish; 1d: RSI=32.68, MACD=bullish.",NO,multi,581.836875069232,977.1601297776531,2274.206664623244,40.39573304951502,25.602894506876,20.356572320524887,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T21:09:41.846249+00:00,ETH_SHORT,YES,ETH/USDT,1609.42,SHORT,85,40,25,20,15,0.0,0,SHORT,85%,SETUP,85%,SETUP,85%,1609.42,1640.8455231488397,1546.5689537023209,2.0,сетап полностью сформирован. Конфликт с дневным MACD. Сетап уже активен.,"Комментарий: 1h: RSI=40.15, MACD=bearish; 4h: RSI=32.89, MACD=bearish; 1d: RSI=33.11, MACD=bullish.",NO,multi,20.950348765893004,34.56005734269272,84.12824015496501,40.53784860557772,25.04945707126215,30.195850863194586,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T21:09:42.662115+00:00,SOL_SHORT,YES,SOL/USDT,67.37,SHORT,85,40,25,20,15,0.0,0,SHORT,85%,SETUP,85%,SETUP,85%,67.37,68.85447555286832,64.40104889426337,2.0,сетап полностью сформирован. Конфликт с дневным MACD. Сетап уже активен.,"Комментарий: 1h: RSI=42.74, MACD=bearish; 4h: RSI=36.39, MACD=bearish; 1d: RSI=39.04, MACD=bullish.",NO,multi,0.989650368578875,1.6721172989421356,3.9810982280008806,46.34146341463426,25.825242718446678,45.460237946149064,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T21:24:44.237415+00:00,BTC_SHORT,YES,BTC/USDT,60814.0,SHORT,85,40,25,20,15,0.0,0,SHORT,85%,SETUP,85%,SETUP,85%,60814.0,61692.48745546099,59057.025089078015,2.0,сетап полностью сформирован. Конфликт с дневным MACD. Сетап уже активен.,"Комментарий: 1h: RSI=41.09, MACD=bearish; 4h: RSI=33.66, MACD=bearish; 1d: RSI=32.77, MACD=bullish.",NO,multi,585.6583036406604,977.1601297776531,2274.206664623244,41.411673641179476,26.24679963818665,20.877284977378867,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T21:24:45.257095+00:00,ETH_SHORT,YES,ETH/USDT,1609.7,SHORT,85,40,25,20,15,0.0,0,SHORT,85%,SETUP,85%,SETUP,85%,1609.7,1641.3751660059825,1546.3496679880352,2.0,сетап полностью сформирован. Конфликт с дневным MACD. Сетап уже активен.,"Комментарий: 1h: RSI=40.22, MACD=bearish; 4h: RSI=32.97, MACD=bearish; 1d: RSI=33.13, MACD=bullish.",NO,multi,21.11677733732157,34.56005734269272,84.12824015496501,40.737051792828694,25.172550226403473,30.277092702741943,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T21:24:46.119748+00:00,SOL_SHORT,YES,SOL/USDT,67.41,SHORT,85,40,25,20,15,0.0,0,SHORT,85%,SETUP,85%,SETUP,85%,67.41,68.90304698143974,64.4239060371205,2.0,сетап полностью сформирован. Конфликт с дневным MACD. Сетап уже активен.,"Комментарий: 1h: RSI=42.96, MACD=bearish; 4h: RSI=36.61, MACD=bearish; 1d: RSI=39.10, MACD=bullish.",NO,multi,0.9953646542931606,1.6721172989421356,3.9810982280008806,47.03832752613238,26.21359223300971,45.71070757670631,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T21:39:47.818683+00:00,BTC_SHORT,YES,BTC/USDT,61061.9,SHORT,85,40,25,20,15,0.0,0,SHORT,85%,SETUP,85%,SETUP,85%,61061.9,61948.51959831813,59288.66080336374,2.0,сетап полностью сформирован. Конфликт с дневным MACD. Сетап уже активен.,"Комментарий: 1h: RSI=43.59, MACD=bearish; 4h: RSI=36.02, MACD=bearish; 1d: RSI=33.30, MACD=bullish.",NO,multi,591.0797322120886,977.1601297776531,2274.206664623244,47.40814203817039,30.047373020375034,23.900345109325276,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T21:39:48.901513+00:00,ETH_SHORT,YES,ETH/USDT,1618.13,SHORT,85,40,25,20,15,0.0,0,SHORT,85%,SETUP,85%,SETUP,85%,1618.13,1650.299094577411,1553.7918108451781,2.0,сетап полностью сформирован. Конфликт с дневным MACD. Сетап уже активен.,"Комментарий: 1h: RSI=42.80, MACD=bearish; 4h: RSI=35.29, MACD=bearish; 1d: RSI=33.66, MACD=bullish.",NO,multi,21.446063051607293,34.56005734269272,84.12824015496501,46.73449060899266,28.87853343298019,32.72305237197162,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T21:39:50.070470+00:00,SOL_SHORT,YES,SOL/USDT,67.87,SHORT,60,40,0,20,15,0.0,0,SHORT,60%,WATCH,60%,WATCH,60%,67.87,69.37911841001117,64.85176317997767,2.0,структура рынка не совпадает с направлением тренда. Конфликт с дневным MACD.,"Комментарий: 1h: RSI=45.92, MACD=bearish; 4h: RSI=39.10, MACD=bearish; 1d: RSI=39.83, MACD=bullish.",NO,multi,1.0060789400074468,1.6721172989421356,3.9810982280008806,55.05226480836247,30.679611650485505,48.591108328115254,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T21:54:51.402130+00:00,BTC_SHORT,YES,BTC/USDT,61027.9,SHORT,85,40,25,20,15,0.0,0,SHORT,85%,SETUP,85%,SETUP,85%,61027.9,61918.43031260385,59246.839374792304,2.0,сетап полностью сформирован. Конфликт с дневным MACD. Сетап уже активен.,"Комментарий: 1h: RSI=43.19, MACD=bearish; 4h: RSI=35.69, MACD=bearish; 1d: RSI=33.22, MACD=bullish.",NO,multi,593.6868750692314,977.1601297776531,2274.206664623244,46.58571394015632,29.495454336394474,23.4613367803617,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T21:54:52.392812+00:00,ETH_SHORT,YES,ETH/USDT,1615.61,SHORT,85,40,25,20,15,0.0,0,SHORT,85%,SETUP,85%,SETUP,85%,1615.61,1647.779094577411,1551.271810845178,2.0,сетап полностью сформирован. Конфликт с дневным MACD. Сетап уже активен.,"Комментарий: 1h: RSI=41.91, MACD=bearish; 4h: RSI=34.66, MACD=bearish; 1d: RSI=33.51, MACD=bullish.",NO,multi,21.446063051607293,34.56005734269272,84.12824015496501,44.94166192373355,27.84103398250315,32.038299724358055,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T21:54:53.478999+00:00,SOL_SHORT,YES,SOL/USDT,67.81,SHORT,60,40,0,20,15,0.0,0,SHORT,60%,WATCH,60%,WATCH,60%,67.81,69.32983269572546,64.77033460854909,2.0,структура рынка не совпадает с направлением тренда. Конфликт с дневным MACD.,"Комментарий: 1h: RSI=45.49, MACD=bearish; 4h: RSI=38.78, MACD=bearish; 1d: RSI=39.73, MACD=bullish.",NO,multi,1.0132217971503035,1.6721172989421356,3.9810982280008806,54.00696864111505,30.097087378640826,48.2154038822793,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T22:09:54.658016+00:00,BTC_SHORT,YES,BTC/USDT,61048.8,SHORT,85,40,25,20,15,0.0,0,SHORT,85%,SETUP,85%,SETUP,85%,61048.8,61901.263799481545,59343.87240103692,2.0,сетап полностью сформирован. Конфликт с дневным MACD. Сетап уже активен.,"Комментарий: 1h: RSI=43.55, MACD=bearish; 4h: RSI=35.90, MACD=bearish; 1d: RSI=33.27, MACD=bullish.",NO,multi,568.3091996543636,981.324415491939,2274.206664623244,47.09126532981794,29.84653594370435,23.740594856285774,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T22:09:55.402614+00:00,ETH_SHORT,YES,ETH/USDT,1621.59,SHORT,85,40,25,20,15,0.0,0,SHORT,85%,SETUP,85%,SETUP,85%,1621.59,1652.557140961404,1559.6557180771918,2.0,сетап полностью сформирован. Конфликт с дневным MACD. Сетап уже активен.,"Комментарий: 1h: RSI=43.99, MACD=bearish; 4h: RSI=36.20, MACD=bearish; 1d: RSI=33.88, MACD=bullish.",NO,multi,20.644760640936,35.09434305697844,84.12824015496501,49.19607285145126,30.399613135798063,33.72696938923545,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T22:09:56.439036+00:00,SOL_SHORT,YES,SOL/USDT,68.13,SHORT,60,40,0,20,15,0.0,0,SHORT,60%,WATCH,60%,WATCH,60%,68.13,69.61397716167725,65.16204567664548,2.0,структура рынка не совпадает с направлением тренда. Конфликт с дневным MACD.,"Комментарий: 1h: RSI=47.72, MACD=bullish; 4h: RSI=40.42, MACD=bearish; 1d: RSI=40.25, MACD=bullish.",NO,multi,0.9893181077848396,1.7121172989421347,3.9810982280008806,59.581881533100976,33.20388349514561,50.219160926737615,BEARISH,BEARISH,BEARISH,BULLISH,BEARISH,BULLISH
2026-06-24T22:24:57.740740+00:00,BTC_SHORT,YES,BTC/USDT,60907.8,SHORT,85,40,25,20,15,0.0,0,SHORT,85%,SETUP,85%,SETUP,85%,60907.8,61773.56022805298,59176.27954389405,2.0,сетап полностью сформирован. Конфликт с дневным MACD. Сетап уже активен.,"Комментарий: 1h: RSI=42.24, MACD=bearish; 4h: RSI=34.57, MACD=bearish; 1d: RSI=32.97, MACD=bullish.",NO,multi,577.1734853686492,981.324415491939,2274.206664623244,43.68060762923015,27.68485443144716,22.021145567845107,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T22:24:58.763977+00:00,ETH_SHORT,YES,ETH/USDT,1616.16,SHORT,85,40,25,20,15,0.0,0,SHORT,85%,SETUP,85%,SETUP,85%,1616.16,1647.6414266756897,1553.197146648621,2.0,сетап полностью сформирован. Конфликт с дневным MACD. Сетап уже активен.,"Комментарий: 1h: RSI=42.47, MACD=bearish; 4h: RSI=34.77, MACD=bearish; 1d: RSI=33.53, MACD=bullish.",NO,multi,20.987617783793137,35.09434305697844,84.12824015496501,45.33295389869099,28.01248516287863,32.15145800087049,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T22:24:59.882245+00:00,SOL_SHORT,YES,SOL/USDT,67.91,SHORT,60,40,0,20,15,0.0,0,SHORT,60%,WATCH,60%,WATCH,60%,67.91,69.41326287596297,64.90347424807405,2.0,структура рынка не совпадает с направлением тренда. Конфликт с дневным MACD.,"Комментарий: 1h: RSI=46.28, MACD=bullish; 4h: RSI=39.30, MACD=bearish; 1d: RSI=39.89, MACD=bullish.",NO,multi,1.002175250641983,1.7121172989421347,3.9810982280008806,55.74912891986059,31.067961165048537,48.841577958672495,BEARISH,BEARISH,BEARISH,BULLISH,BEARISH,BULLISH
2026-06-24T22:40:01.055123+00:00,BTC_SHORT,YES,BTC/USDT,60834.2,SHORT,85,40,25,20,15,0.0,0,SHORT,85%,SETUP,85%,SETUP,85%,60834.2,61707.68522805297,59087.22954389405,2.0,сетап полностью сформирован. Конфликт с дневным MACD. Сетап уже активен.,"Комментарий: 1h: RSI=41.59, MACD=bearish; 4h: RSI=33.86, MACD=bearish; 1d: RSI=32.81, MACD=bullish.",NO,multi,582.3234853686496,981.324415491939,2274.206664623244,41.90029268764659,26.556487344197922,21.124836896211143,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T22:40:02.247616+00:00,ETH_SHORT,YES,ETH/USDT,1615.72,SHORT,85,40,25,20,15,0.0,0,SHORT,85%,SETUP,85%,SETUP,85%,1615.72,1647.339640961404,1552.480718077192,2.0,сетап полностью сформирован. Конфликт с дневным MACD. Сетап уже активен.,"Комментарий: 1h: RSI=42.35, MACD=bearish; 4h: RSI=34.65, MACD=bearish; 1d: RSI=33.54, MACD=bullish.",NO,multi,21.079760640935994,35.09434305697844,84.12824015496501,45.0199203187251,27.819053061942217,32.192078920644136,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T22:40:03.365259+00:00,SOL_SHORT,YES,SOL/USDT,67.89,SHORT,60,40,0,20,15,0.0,0,SHORT,60%,WATCH,60%,WATCH,60%,67.89,69.39754859024869,64.87490281950262,2.0,структура рынка не совпадает с направлением тренда. Конфликт с дневным MACD.,"Комментарий: 1h: RSI=46.16, MACD=bullish; 4h: RSI=39.20, MACD=bearish; 1d: RSI=39.86, MACD=bullish.",NO,multi,1.0050323934991263,1.7121172989421347,3.9810982280008806,55.40069686411153,30.873786407767025,48.71634314339388,BEARISH,BEARISH,BEARISH,BULLISH,BEARISH,BULLISH
2026-06-24T22:55:04.704615+00:00,BTC_SHORT,YES,BTC/USDT,60870.1,SHORT,85,40,25,20,15,0.0,0,SHORT,85%,SETUP,85%,SETUP,85%,60870.1,61747.22808519583,59115.84382960834,2.0,сетап полностью сформирован. Конфликт с дневным MACD. Сетап уже активен.,"Комментарий: 1h: RSI=41.90, MACD=bearish; 4h: RSI=34.21, MACD=bearish; 1d: RSI=32.89, MACD=bullish.",NO,multi,584.752056797221,981.324415491939,2274.206664623244,42.76868000290266,27.106872920723003,21.561406290013753,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T22:55:05.571309+00:00,ETH_SHORT,YES,ETH/USDT,1615.67,SHORT,85,40,25,20,15,0.0,0,SHORT,85%,SETUP,85%,SETUP,85%,1615.67,1647.4235695328325,1552.1628609343352,2.0,сетап полностью сформирован. Конфликт с дневным MACD. Сетап уже активен.,"Комментарий: 1h: RSI=42.34, MACD=bearish; 4h: RSI=34.63, MACD=bearish; 1d: RSI=33.50, MACD=bullish.",NO,multi,21.169046355221706,35.09434305697844,84.12824015496501,44.98434832100174,27.797072141381285,32.00928478166259,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T22:55:06.626630+00:00,SOL_SHORT,YES,SOL/USDT,67.88,SHORT,60,40,0,20,15,0.0,0,SHORT,60%,WATCH,60%,WATCH,60%,67.88,69.40040573310583,64.83918853378833,2.0,структура рынка не совпадает с направлением тренда. Конфликт с дневным MACD.,"Комментарий: 1h: RSI=46.10, MACD=bullish; 4h: RSI=39.15, MACD=bearish; 1d: RSI=39.83, MACD=bullish.",NO,multi,1.013603822070554,1.7121172989421347,3.9810982280008806,55.22648083623688,30.7766990291262,48.591108328115254,BEARISH,BEARISH,BEARISH,BULLISH,BEARISH,BULLISH
2026-06-24T23:10:08.539229+00:00,BTC_SHORT,YES,BTC/USDT,60890.0,SHORT,85,40,25,20,15,0.0,0,SHORT,85%,SETUP,85%,SETUP,85%,60890.0,61718.46892550017,59233.062148999656,2.0,сетап полностью сформирован. Конфликт с дневным MACD. Сетап уже активен.,"Комментарий: 1h: RSI=42.17, MACD=bullish; 4h: RSI=34.40, MACD=bearish; 1d: RSI=32.93, MACD=bullish.",NO,multi,552.3126170001161,981.324415491939,2274.206664623244,43.250042330858,27.41196130436784,21.804080338524194,BEARISH,BEARISH,BEARISH,BULLISH,BEARISH,BULLISH
2026-06-24T23:10:09.358294+00:00,ETH_SHORT,YES,ETH/USDT,1615.55,SHORT,85,40,25,20,15,0.0,0,SHORT,85%,SETUP,85%,SETUP,85%,1615.55,1645.4779573144392,1555.6940853711214,2.0,сетап полностью сформирован. Конфликт с дневным MACD. Сетап уже активен.,"Комментарий: 1h: RSI=42.33, MACD=bearish; 4h: RSI=34.58, MACD=bearish; 1d: RSI=33.49, MACD=bullish.",NO,multi,19.95197154295958,35.09434305697844,84.12824015496501,44.89897552646551,27.709148459137456,31.951254896271607,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T23:10:10.372995+00:00,SOL_SHORT,YES,SOL/USDT,67.8,SHORT,60,40,0,20,15,0.0,0,SHORT,60%,WATCH,60%,WATCH,60%,67.8,69.22894816226122,64.94210367547755,2.0,структура рынка не совпадает с направлением тренда. Конфликт с дневным MACD.,"Комментарий: 1h: RSI=45.60, MACD=bullish; 4h: RSI=38.73, MACD=bearish; 1d: RSI=39.72, MACD=bullish.",NO,multi,0.9526321081741443,1.7121172989421347,3.9810982280008806,53.832752613240395,30.0,48.15278647463994,BEARISH,BEARISH,BEARISH,BULLISH,BEARISH,BULLISH
2026-06-24T23:25:11.720065+00:00,BTC_SHORT,YES,BTC/USDT,61013.4,SHORT,85,40,25,20,15,0.0,0,SHORT,85%,SETUP,85%,SETUP,85%,61013.4,61848.41535407161,59343.36929185679,2.0,сетап полностью сформирован. Конфликт с дневным MACD. Сетап уже активен.,"Комментарий: 1h: RSI=43.74, MACD=bullish; 4h: RSI=35.57, MACD=bearish; 1d: RSI=33.19, MACD=bullish.",NO,multi,556.6769027144018,981.324415491939,2274.206664623244,46.23497254541501,29.30381590445678,23.308903332804906,BEARISH,BEARISH,BEARISH,BULLISH,BEARISH,BULLISH
2026-06-24T23:25:12.768038+00:00,ETH_SHORT,YES,ETH/USDT,1621.67,SHORT,85,40,25,20,15,0.0,0,SHORT,85%,SETUP,85%,SETUP,85%,1621.67,1652.0436716001536,1560.922656799693,2.0,сетап полностью сформирован. Конфликт с дневным MACD. Сетап уже активен.,"Комментарий: 1h: RSI=44.59, MACD=bullish; 4h: RSI=36.22, MACD=bearish; 1d: RSI=33.88, MACD=bullish.",NO,multi,20.249114400102446,35.09434305697844,84.12824015496501,49.2529880478088,30.434782608695656,33.75018134339188,BEARISH,BEARISH,BEARISH,BULLISH,BEARISH,BULLISH
2026-06-24T23:25:14.049055+00:00,SOL_SHORT,YES,SOL/USDT,68.12,SHORT,60,40,0,20,15,0.0,0,SHORT,60%,WATCH,60%,WATCH,60%,68.12,69.57144816226122,65.21710367547757,2.0,структура рынка не совпадает с направлением тренда. Конфликт с дневным MACD.,"Комментарий: 1h: RSI=47.96, MACD=bullish; 4h: RSI=40.37, MACD=bearish; 1d: RSI=40.23, MACD=bullish.",NO,multi,0.9676321081741438,1.7121172989421347,3.9810982280008806,59.40766550522657,33.106796116504924,50.15654351909834,BEARISH,BEARISH,BEARISH,BULLISH,BEARISH,BULLISH
2026-06-24T23:40:15.318327+00:00,BTC_SHORT,YES,BTC/USDT,60981.3,SHORT,85,40,25,20,15,0.0,0,SHORT,85%,SETUP,85%,SETUP,85%,60981.3,61820.91178264304,59302.076434713934,2.0,сетап полностью сформирован. Конфликт с дневным MACD. Сетап уже активен.,"Комментарий: 1h: RSI=43.34, MACD=bullish; 4h: RSI=35.26, MACD=bearish; 1d: RSI=33.12, MACD=bullish.",NO,multi,559.7411884286876,981.324415491939,2274.206664623244,45.45850366464293,28.79329112177472,22.902820628513567,BEARISH,BEARISH,BEARISH,BULLISH,BEARISH,BULLISH
2026-06-24T23:40:17.380690+00:00,ETH_SHORT,YES,ETH/USDT,1618.77,SHORT,85,40,25,20,15,0.0,0,SHORT,85%,SETUP,85%,SETUP,85%,1618.77,1649.1983144572964,1557.913371085407,2.0,сетап полностью сформирован. Конфликт с дневным MACD. Сетап уже активен.,"Комментарий: 1h: RSI=43.54, MACD=bullish; 4h: RSI=35.46, MACD=bearish; 1d: RSI=33.71, MACD=bullish.",NO,multi,20.285542971531015,35.09434305697844,84.12824015496501,47.189812179851984,29.15988921616034,32.98128536196142,BEARISH,BEARISH,BEARISH,BULLISH,BEARISH,BULLISH
